CaseID,CaseName,TruthModel,Solver,StructuralMismatch,ObservationNoise,ProcessNoise,Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,ResultSource,WindowDay,WindowDayIdx,HorizonIdx,ForecastDay,Truth_Rt,Median_Forecast,Error,SquaredError,AbsoluteError,WIS,RawScaleWIS,WISMedianComponent,WISDispersionComponent,WISUnderpredictionComponent,WISOverpredictionComponent,CoverageMean,CalibrationBiasMean,AbsoluteCalibrationErrorMean,IntervalWidthMean,IntervalMethod,IntervalStatus
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,49,50,1,50,1.4966032770697,1.49678562323085,0.000182346161148983,3.32501224857709e-08,0.000182346161148983,0.000174362063095411,0.000174362063095411,2.02606845721092e-05,7.33341907933492e-06,0.000146767959443967,0,0,-0.7875,0.7875,9.83402916523435e-05,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,49,50,2,51,1.49487796559399,1.49544196338649,0.000563997792490722,3.18093509934408e-07,0.000563997792490722,0.000536600466462147,0.000536600466462147,6.26664213878581e-05,1.96898594826374e-05,0.000454244185591652,0,0,-0.7875,0.7875,0.00029037470491694,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,49,50,3,52,1.49280316518971,1.49403439418517,0.00123122899546124,1.5159248392645e-06,0.00123122899546124,0.00107894480459577,0.00107894480459577,0.000136803221717916,3.59950654136915e-05,0.000906146517464161,0,0,-0.7875,0.7875,0.000499291325636919,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,49,50,4,53,1.49038133490722,1.49243153980241,0.00205020489519092,4.20334011226482e-06,0.00205020489519092,0.00179025143675789,0.00179025143675789,0.000227800543910102,5.22009519801599e-05,0.00151024994086763,0,0,-0.7875,0.7875,0.000727362339283555,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,49,50,5,54,1.48761534509619,1.49064583768757,0.00303049259137911,9.18388534640366e-06,0.00303049259137911,0.00274603613528023,0.00274603613528023,0.000336721399042123,6.44834218818903e-05,0.00234483131435622,0,0,-0.7875,0.7875,0.000899233210863382,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,49,50,6,55,1.48450847400365,1.48871942092831,0.00421094692466273,1.77320740023265e-05,0.00421094692466273,0.00395819100668705,0.00395819100668705,0.000467882991629192,7.33325272245011e-05,0.00341697548783336,0,0,-0.7875,0.7875,0.00106336558444992,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,49,50,7,56,1.48106440388863,1.48665297580196,0.00558857191332929,3.1232136030453e-05,0.00558857191332929,0.00540807940704384,0.00540807940704384,0.000620952434814365,7.93915793408718e-05,0.0047077353928886,0,0,-0.7875,0.7875,0.00119515485248334,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,56,57,1,57,1.47728721665793,1.47747998679663,0.000192770138697895,3.71603263736058e-08,0.000192770138697895,0.000186607081843464,0.000186607081843464,2.14189042997661e-05,3.93490474427013e-06,0.000161253272799428,0,0,-0.7875,0.7875,4.98629539101292e-05,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,56,57,2,58,1.47318138902826,1.47377760026633,0.000596211238066413,3.55467840396685e-07,0.000596211238066413,0.000568530717473222,0.000568530717473222,6.62456931184903e-05,1.2655362630133e-05,0.000489629661724599,0,0,-0.7875,0.7875,0.000148508487125776,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,56,57,3,59,1.46875178722047,1.46997149870888,0.00121971148840583,1.48769611494916e-06,0.00121971148840583,0.00116303794034114,0.00116303794034114,0.000135523498711759,2.02743173182979e-05,0.00100724012431108,0,0,-0.7875,0.7875,0.000267162040048174,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,56,57,4,60,1.46400366119206,1.46602583595379,0.00202217476172706,4.08919076696588e-06,0.00202217476172706,0.00199110662353465,0.00199110662353465,0.00022468608463634,2.31240053593762e-05,0.00174329653353893,0,0,-0.7875,0.7875,0.000344840745721442,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,56,57,5,61,1.45894263841497,1.46202880832416,0.00308616990918997,9.52444470838965e-06,0.00308616990918997,0.00301447915359857,0.00301447915359857,0.000342907767687775,3.23204175054406e-05,0.00263925096840535,0,0,-0.7875,0.7875,0.000488192112802044,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,56,57,6,62,1.45357471720592,1.45788183651531,0.00430711930939331,1.85512767453487e-05,0.00430711930939331,0.00421585978292324,0.00421585978292324,0.000478568812154813,4.96552208461158e-05,0.00368763574992231,0,0,-0.7875,0.7875,0.000658763112293903,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,56,57,7,63,1.44790625961717,1.45359606312234,0.0056898035051629,3.23738639273641e-05,0.0056898035051629,0.00557885442564975,0.00557885442564975,0.000632200389462545,7.24832000483418e-05,0.00487417083613886,0,0,-0.7875,0.7875,0.000901910468971368,closed_loop_monte_carlo,ok
